INDIC_SB,GEO,SIZEN,time,N_ENTERPRISE
V11110,IE,10_C19_23,2016,197.0
V11110,IE,10_C19_23,2017,200.0
V11110,IE,10_C19_23,2019,201.0
V11110,IS,10_C19_23,2015,22.0
V11110,IS,10_C19_23,2016,20.0
V11110,IS,10_C19_23,2017,23.0
V11110,IS,10_C19_23,2018,24.0
V11110,IS,10_C19_23,2019,23.0
V11110,IT,10_C19_23,2005,7976.0
V11110,IT,10_C19_23,2006,7899.0
V11110,IT,10_C19_23,2007,7876.0
V11110,IT,10_C19_23,2008,8088.0
V11110,IT,10_C19_23,2009,7687.0
V11110,IT,10_C19_23,2010,7333.0
V11110,IT,10_C19_23,2011,7007.0
V11110,IT,10_C19_23,2012,6700.0
V11110,IT,10_C19_23,2013,6350.0
V11110,IT,10_C19_23,2014,6058.0
V11110,IT,10_C19_23,2015,5954.0
V11110,IT,10_C19_23,2016,5953.0
V11110,IT,10_C19_23,2017,5688.0
V11110,IT,10_C19_23,2018,5697.0
V11110,IT,10_C19_23,2019,5568.0
V11110,LT,10_C19_23,2005,298.0
V11110,LT,10_C19_23,2006,308.0
V11110,LT,10_C19_23,2007,307.0
V11110,LT,10_C19_23,2008,305.0
V11110,LT,10_C19_23,2009,262.0
V11110,LT,10_C19_23,2010,240.0
V11110,LT,10_C19_23,2011,240.0
V11110,LT,10_C19_23,2012,242.0
V11110,LT,10_C19_23,2013,247.0
V11110,LT,10_C19_23,2014,271.0
V11110,LT,10_C19_23,2015,252.0
V11110,LT,10_C19_23,2016,243.0
V11110,LT,10_C19_23,2017,250.0
V11110,LT,10_C19_23,2018,231.0
V11110,LT,10_C19_23,2019,231.0
V11110,LU,10_C19_23,2005,34.0
V11110,LU,10_C19_23,2006,36.0
V11110,LU,10_C19_23,2007,34.0
V11110,LU,10_C19_23,2008,34.0
V11110,LU,10_C19_23,2009,33.0
V11110,LU,10_C19_23,2010,31.0
V11110,LU,10_C19_23,2011,35.0
V11110,LU,10_C19_23,2012,36.0
V11110,LU,10_C19_23,2013,32.0
V11110,LU,10_C19_23,2014,33.0
V11110,LU,10_C19_23,2015,32.0
V11110,LU,10_C19_23,2016,37.0
V11110,LU,10_C19_23,2017,38.0
V11110,LU,10_C19_23,2018,37.0
V11110,LU,10_C19_23,2019,38.0
V11110,LV,10_C19_23,2005,196.0
V11110,LV,10_C19_23,2006,183.0
V11110,LV,10_C19_23,2007,189.0
V11110,LV,10_C19_23,2008,202.0
V11110,LV,10_C19_23,2009,150.0
V11110,LV,10_C19_23,2010,137.0
V11110,LV,10_C19_23,2011,135.0
V11110,LV,10_C19_23,2012,144.0
V11110,LV,10_C19_23,2013,142.0
V11110,LV,10_C19_23,2014,148.0
V11110,LV,10_C19_23,2015,146.0
V11110,LV,10_C19_23,2016,142.0
V11110,LV,10_C19_23,2017,140.0
V11110,LV,10_C19_23,2018,144.0
V11110,LV,10_C19_23,2019,133.0
V11110,MK,10_C19_23,2011,130.0
V11110,MK,10_C19_23,2012,129.0
V11110,MK,10_C19_23,2013,128.0
V11110,MK,10_C19_23,2014,129.0
V11110,MK,10_C19_23,2015,135.0
V11110,MK,10_C19_23,2016,121.0
V11110,MK,10_C19_23,2017,78.0
V11110,MK,10_C19_23,2018,83.0
V11110,MK,10_C19_23,2019,45.0
V11110,MT,10_C19_23,2008,26.0
V11110,MT,10_C19_23,2009,29.0
V11110,MT,10_C19_23,2010,32.0
V11110,MT,10_C19_23,2011,25.0
V11110,MT,10_C19_23,2012,25.0
V11110,MT,10_C19_23,2013,27.0
V11110,MT,10_C19_23,2014,23.0
V11110,MT,10_C19_23,2015,22.0
V11110,MT,10_C19_23,2016,8.0
V11110,MT,10_C19_23,2017,6.0
V11110,MT,10_C19_23,2018,4.0
V11110,MT,10_C19_23,2019,15.0
V11110,NL,10_C19_23,2005,901.0
V11110,NL,10_C19_23,2006,931.0
V11110,NL,10_C19_23,2007,893.0
V11110,NL,10_C19_23,2008,869.0
V11110,NL,10_C19_23,2009,905.0
V11110,NL,10_C19_23,2010,804.0
V11110,NL,10_C19_23,2011,810.0
V11110,NL,10_C19_23,2012,793.0
V11110,NL,10_C19_23,2013,748.0
V11110,NL,10_C19_23,2014,741.0
V11110,NL,10_C19_23,2015,734.0
V11110,NL,10_C19_23,2016,735.0
V11110,NL,10_C19_23,2017,750.0
V11110,NL,10_C19_23,2018,767.0
V11110,NL,10_C19_23,2019,767.0
V11110,NO,10_C19_23,2007,220.0
V11110,NO,10_C19_23,2008,229.0
V11110,NO,10_C19_23,2009,231.0
V11110,NO,10_C19_23,2010,224.0
V11110,NO,10_C19_23,2011,232.0
V11110,NO,10_C19_23,2012,238.0
V11110,NO,10_C19_23,2013,231.0
V11110,NO,10_C19_23,2014,222.0
V11110,NO,10_C19_23,2015,230.0
V11110,NO,10_C19_23,2016,228.0
V11110,NO,10_C19_23,2017,229.0
V11110,NO,10_C19_23,2018,223.0
V11110,NO,10_C19_23,2019,230.0
V11110,PL,10_C19_23,2005,2257.0
V11110,PL,10_C19_23,2006,2245.0
V11110,PL,10_C19_23,2007,2297.0
V11110,PL,10_C19_23,2008,2481.0
V11110,PL,10_C19_23,2009,2356.0
V11110,PL,10_C19_23,2010,2452.0
V11110,PL,10_C19_23,2011,2574.0
V11110,PL,10_C19_23,2012,2655.0
V11110,PL,10_C19_23,2013,2622.0
V11110,PL,10_C19_23,2014,2695.0
V11110,PL,10_C19_23,2015,2597.0
V11110,PL,10_C19_23,2016,2642.0
V11110,PL,10_C19_23,2017,2543.0
V11110,PL,10_C19_23,2018,3098.0
V11110,PL,10_C19_23,2019,3046.0
V11110,PT,10_C19_23,2005,1290.0
V11110,PT,10_C19_23,2006,1264.0
V11110,PT,10_C19_23,2007,1225.0
V11110,PT,10_C19_23,2008,1178.0
V11110,PT,10_C19_23,2009,1106.0
V11110,PT,10_C19_23,2010,1064.0
V11110,PT,10_C19_23,2011,1030.0
V11110,PT,10_C19_23,2012,951.0
V11110,PT,10_C19_23,2013,903.0
V11110,PT,10_C19_23,2014,912.0
V11110,PT,10_C19_23,2015,941.0
V11110,PT,10_C19_23,2016,942.0
V11110,PT,10_C19_23,2017,942.0
V11110,PT,10_C19_23,2018,966.0
V11110,PT,10_C19_23,2019,985.0
V11110,RO,10_C19_23,2005,1100.0
V11110,RO,10_C19_23,2006,1185.0
V11110,RO,10_C19_23,2007,1294.0
V11110,RO,10_C19_23,2008,1304.0
V11110,RO,10_C19_23,2009,1272.0
V11110,RO,10_C19_23,2010,1108.0
V11110,RO,10_C19_23,2011,1162.0
V11110,RO,10_C19_23,2012,1139.0
V11110,RO,10_C19_23,2013,1115.0
V11110,RO,10_C19_23,2014,1088.0
V11110,RO,10_C19_23,2015,1104.0
V11110,RO,10_C19_23,2016,1083.0
V11110,RO,10_C19_23,2017,1061.0
V11110,RO,10_C19_23,2018,1042.0
V11110,RO,10_C19_23,2019,1063.0
V11110,RS,10_C19_23,2016,376.0
V11110,RS,10_C19_23,2017,393.0
V11110,RS,10_C19_23,2018,388.0
V11110,RS,10_C19_23,2019,394.0
V11110,SE,10_C19_23,2005,437.0
V11110,SE,10_C19_23,2006,572.0
V11110,SE,10_C19_23,2007,599.0
V11110,SE,10_C19_23,2008,567.0
V11110,SE,10_C19_23,2009,569.0
V11110,SE,10_C19_23,2010,570.0
V11110,SE,10_C19_23,2011,552.0
V11110,SE,10_C19_23,2012,542.0
V11110,SE,10_C19_23,2013,520.0
V11110,SE,10_C19_23,2014,368.0
V11110,SE,10_C19_23,2015,529.0
V11110,SE,10_C19_23,2016,517.0
V11110,SE,10_C19_23,2017,526.0
V11110,SE,10_C19_23,2018,486.0
V11110,SE,10_C19_23,2019,490.0
V11110,SI,10_C19_23,2005,231.0
V11110,SI,10_C19_23,2006,241.0
V11110,SI,10_C19_23,2007,237.0
V11110,SI,10_C19_23,2008,234.0
V11110,SI,10_C19_23,2009,228.0
V11110,SI,10_C19_23,2010,215.0
V11110,SI,10_C19_23,2011,223.0
V11110,SI,10_C19_23,2012,229.0
V11110,SI,10_C19_23,2013,225.0
V11110,SI,10_C19_23,2014,217.0
V11110,SI,10_C19_23,2015,222.0
V11110,SI,10_C19_23,2016,233.0
V11110,SI,10_C19_23,2017,241.0
V11110,SI,10_C19_23,2018,252.0
V11110,SI,10_C19_23,2019,252.0
V11110,SK,10_C19_23,2005,307.0
V11110,SK,10_C19_23,2006,348.0
V11110,SK,10_C19_23,2007,425.0
V11110,SK,10_C19_23,2008,535.0
V11110,SK,10_C19_23,2009,388.0
V11110,SK,10_C19_23,2010,425.0
V11110,SK,10_C19_23,2011,427.0
V11110,SK,10_C19_23,2012,367.0
V11110,SK,10_C19_23,2013,353.0
V11110,SK,10_C19_23,2014,347.0
V11110,SK,10_C19_23,2015,360.0
V11110,SK,10_C19_23,2016,354.0
V11110,SK,10_C19_23,2017,420.0
V11110,SK,10_C19_23,2018,387.0
V11110,SK,10_C19_23,2019,386.0
V11110,UK,10_C19_23,2005,3387.0
V11110,UK,10_C19_23,2006,4389.0
V11110,UK,10_C19_23,2007,3400.0
V11110,UK,10_C19_23,2008,3573.0
V11110,UK,10_C19_23,2009,3358.0
V11110,UK,10_C19_23,2010,3182.0
V11110,UK,10_C19_23,2011,3171.0
V11110,UK,10_C19_23,2012,3198.0
V11110,UK,10_C19_23,2013,3166.0
V11110,UK,10_C19_23,2014,3166.0
V11110,UK,10_C19_23,2015,3229.0
V11110,UK,10_C19_23,2016,3109.0
V11110,UK,10_C19_23,2017,3120.0
V11110,UK,10_C19_23,2018,3110.0
V11110,AT,10_C24_25,2005,831.0
V11110,AT,10_C24_25,2006,827.0
V11110,AT,10_C24_25,2007,863.0
V11110,AT,10_C24_25,2008,899.0
V11110,AT,10_C24_25,2009,830.0
V11110,AT,10_C24_25,2010,810.0
V11110,AT,10_C24_25,2011,834.0
V11110,AT,10_C24_25,2012,839.0
V11110,AT,10_C24_25,2013,837.0
V11110,AT,10_C24_25,2014,812.0
V11110,AT,10_C24_25,2015,809.0
V11110,AT,10_C24_25,2016,794.0
V11110,AT,10_C24_25,2017,781.0
V11110,AT,10_C24_25,2018,757.0
V11110,AT,10_C24_25,2019,756.0
V11110,BA,10_C24_25,2011,184.0
V11110,BA,10_C24_25,2012,176.0
V11110,BA,10_C24_25,2013,184.0
V11110,BA,10_C24_25,2014,194.0
V11110,BA,10_C24_25,2015,179.0
V11110,BA,10_C24_25,2016,185.0
V11110,BA,10_C24_25,2017,229.0
V11110,BA,10_C24_25,2018,247.0
V11110,BA,10_C24_25,2019,262.0
V11110,BE,10_C24_25,2005,844.0
V11110,BE,10_C24_25,2006,874.0
V11110,BE,10_C24_25,2007,777.0
V11110,BE,10_C24_25,2008,776.0
V11110,BE,10_C24_25,2009,866.0
V11110,BE,10_C24_25,2010,802.0
V11110,BE,10_C24_25,2011,901.0
V11110,BE,10_C24_25,2012,847.0
V11110,BE,10_C24_25,2013,834.0
V11110,BE,10_C24_25,2014,788.0
V11110,BE,10_C24_25,2015,773.0
V11110,BE,10_C24_25,2016,765.0
V11110,BE,10_C24_25,2017,789.0
V11110,BE,10_C24_25,2018,775.0
V11110,BE,10_C24_25,2019,776.0
V11110,BG,10_C24_25,2005,551.0
V11110,BG,10_C24_25,2006,625.0
V11110,BG,10_C24_25,2007,661.0
V11110,BG,10_C24_25,2008,722.0
V11110,BG,10_C24_25,2009,680.0
V11110,BG,10_C24_25,2010,585.0
V11110,BG,10_C24_25,2011,592.0
V11110,BG,10_C24_25,2012,596.0
V11110,BG,10_C24_25,2013,597.0
V11110,BG,10_C24_25,2014,603.0
V11110,BG,10_C24_25,2015,590.0
V11110,BG,10_C24_25,2016,585.0
V11110,BG,10_C24_25,2017,597.0
V11110,BG,10_C24_25,2018,582.0
V11110,BG,10_C24_25,2019,572.0
V11110,CH,10_C24_25,2009,1426.0
V11110,CH,10_C24_25,2010,1415.0
V11110,CH,10_C24_25,2011,1412.0
V11110,CH,10_C24_25,2012,1391.0
V11110,CH,10_C24_25,2013,1395.0
V11110,CH,10_C24_25,2014,1415.0
V11110,CH,10_C24_25,2015,1396.0
V11110,CH,10_C24_25,2016,1385.0
V11110,CH,10_C24_25,2017,1346.0
V11110,CH,10_C24_25,2018,1328.0
V11110,CH,10_C24_25,2019,1284.0
V11110,CY,10_C24_25,2005,61.0
V11110,CY,10_C24_25,2006,58.0
V11110,CY,10_C24_25,2007,68.0
V11110,CY,10_C24_25,2008,67.0
V11110,CY,10_C24_25,2009,64.0
V11110,CY,10_C24_25,2010,72.0
V11110,CY,10_C24_25,2011,79.0
V11110,CY,10_C24_25,2012,59.0
V11110,CY,10_C24_25,2013,49.0
V11110,CY,10_C24_25,2014,48.0
V11110,CY,10_C24_25,2015,45.0
V11110,CY,10_C24_25,2016,47.0
V11110,CY,10_C24_25,2017,60.0
V11110,CY,10_C24_25,2018,59.0
V11110,CY,10_C24_25,2019,74.0
V11110,CZ,10_C24_25,2005,1743.0
V11110,CZ,10_C24_25,2006,1833.0
V11110,CZ,10_C24_25,2007,1858.0
V11110,CZ,10_C24_25,2008,1990.0
V11110,CZ,10_C24_25,2009,1886.0
V11110,CZ,10_C24_25,2010,1809.0
V11110,CZ,10_C24_25,2011,1796.0
V11110,CZ,10_C24_25,2012,1837.0
V11110,CZ,10_C24_25,2013,1804.0
V11110,CZ,10_C24_25,2014,1819.0
V11110,CZ,10_C24_25,2015,1906.0
V11110,CZ,10_C24_25,2016,1931.0
V11110,CZ,10_C24_25,2017,1953.0
V11110,CZ,10_C24_25,2018,1958.0
V11110,CZ,10_C24_25,2019,1978.0
V11110,DE,10_C24_25,2005,12925.0
V11110,DE,10_C24_25,2006,10209.0
V11110,DE,10_C24_25,2007,12918.0
V11110,DE,10_C24_25,2008,13016.0
V11110,DE,10_C24_25,2009,12491.0
V11110,DE,10_C24_25,2010,12919.0
V11110,DE,10_C24_25,2011,13970.0
V11110,DE,10_C24_25,2012,13374.0
V11110,DE,10_C24_25,2013,13138.0
V11110,DE,10_C24_25,2014,13394.0
V11110,DE,10_C24_25,2015,12858.0
V11110,DE,10_C24_25,2016,13995.0
V11110,DE,10_C24_25,2017,13077.0
V11110,DE,10_C24_25,2018,12415.0
V11110,DE,10_C24_25,2019,12766.0
V11110,DK,10_C24_25,2005,500.0
V11110,DK,10_C24_25,2006,530.0
V11110,DK,10_C24_25,2007,517.0
V11110,DK,10_C24_25,2008,637.0
V11110,DK,10_C24_25,2009,500.0
V11110,DK,10_C24_25,2010,491.0
V11110,DK,10_C24_25,2011,559.0
V11110,DK,10_C24_25,2012,585.0
V11110,DK,10_C24_25,2013,582.0
V11110,DK,10_C24_25,2014,578.0
V11110,DK,10_C24_25,2015,569.0
V11110,DK,10_C24_25,2016,506.0
V11110,DK,10_C24_25,2017,519.0
V11110,DK,10_C24_25,2018,514.0
V11110,DK,10_C24_25,2019,506.0
V11110,EE,10_C24_25,2005,159.0
V11110,EE,10_C24_25,2006,173.0
V11110,EE,10_C24_25,2007,179.0
V11110,EE,10_C24_25,2008,172.0
V11110,EE,10_C24_25,2009,172.0
V11110,EE,10_C24_25,2010,146.0
V11110,EE,10_C24_25,2011,161.0
V11110,EE,10_C24_25,2012,168.0
V11110,EE,10_C24_25,2013,186.0
V11110,EE,10_C24_25,2014,192.0
V11110,EE,10_C24_25,2015,201.0
V11110,EE,10_C24_25,2016,201.0
V11110,EE,10_C24_25,2017,209.0
V11110,EE,10_C24_25,2018,209.0
V11110,EE,10_C24_25,2019,224.0
V11110,EL,10_C24_25,2008,276.0
V11110,EL,10_C24_25,2009,337.0
V11110,EL,10_C24_25,2010,291.0
V11110,EL,10_C24_25,2011,268.0
V11110,EL,10_C24_25,2012,274.0
V11110,EL,10_C24_25,2013,232.0
V11110,EL,10_C24_25,2014,355.0
V11110,EL,10_C24_25,2015,293.0
V11110,EL,10_C24_25,2016,307.0
V11110,EL,10_C24_25,2017,327.0
V11110,EL,10_C24_25,2018,381.0
V11110,EL,10_C24_25,2019,384.0
V11110,ES,10_C24_25,2005,6701.0
V11110,ES,10_C24_25,2006,6380.0
V11110,ES,10_C24_25,2007,6517.0
V11110,ES,10_C24_25,2008,6151.0
V11110,ES,10_C24_25,2009,4837.0
V11110,ES,10_C24_25,2010,4537.0
V11110,ES,10_C24_25,2011,4111.0
V11110,ES,10_C24_25,2012,3566.0
V11110,ES,10_C24_25,2013,3568.0
V11110,ES,10_C24_25,2014,3315.0
V11110,ES,10_C24_25,2015,3161.0
V11110,ES,10_C24_25,2016,3619.0
V11110,ES,10_C24_25,2017,3648.0
V11110,ES,10_C24_25,2018,3689.0
V11110,ES,10_C24_25,2019,3633.0
V11110,EU27_2007,10_C24_25,2005,45460.0
V11110,EU27_2007,10_C24_25,2006,45194.0
V11110,EU27_2007,10_C24_25,2007,56630.0
V11110,EU27_2007,10_C24_25,2008,55880.0
V11110,EU27_2007,10_C24_25,2009,54370.0
V11110,EU27_2007,10_C24_25,2010,52704.0
V11110,EU27_2020,10_C24_25,2011,49438.0
V11110,EU27_2020,10_C24_25,2012,47307.0
V11110,EU27_2020,10_C24_25,2013,47022.0
V11110,EU27_2020,10_C24_25,2014,46327.0
V11110,EU27_2020,10_C24_25,2015,46313.0
V11110,EU27_2020,10_C24_25,2016,47332.0
V11110,EU27_2020,10_C24_25,2017,46305.0
V11110,EU27_2020,10_C24_25,2018,45521.0
V11110,EU27_2020,10_C24_25,2019,48315.0
V11110,EU28,10_C24_25,2011,53754.0
V11110,EU28,10_C24_25,2012,51690.0
V11110,EU28,10_C24_25,2013,50570.0
V11110,EU28,10_C24_25,2014,51869.0
V11110,EU28,10_C24_25,2015,50833.0
V11110,EU28,10_C24_25,2016,52378.0
V11110,EU28,10_C24_25,2017,50743.0
V11110,EU28,10_C24_25,2018,51837.0
V11110,EU_V,10_C24_25,2008,51802.0
V11110,FI,10_C24_25,2006,619.0
V11110,FI,10_C24_25,2007,698.0
V11110,FI,10_C24_25,2008,735.0
V11110,FI,10_C24_25,2009,691.0
V11110,FI,10_C24_25,2010,638.0
V11110,FI,10_C24_25,2011,654.0
V11110,FI,10_C24_25,2012,658.0
V11110,FI,10_C24_25,2013,545.0
V11110,FI,10_C24_25,2014,624.0
V11110,FI,10_C24_25,2015,634.0
V11110,FI,10_C24_25,2016,628.0
V11110,FI,10_C24_25,2017,617.0
V11110,FI,10_C24_25,2018,619.0
V11110,FI,10_C24_25,2019,632.0
V11110,FR,10_C24_25,2005,4032.0
V11110,FR,10_C24_25,2006,4123.0
V11110,FR,10_C24_25,2007,4085.0
V11110,FR,10_C24_25,2009,4594.0
V11110,FR,10_C24_25,2010,4196.0
V11110,FR,10_C24_25,2011,4262.0
V11110,FR,10_C24_25,2012,4031.0
V11110,FR,10_C24_25,2013,3962.0
V11110,FR,10_C24_25,2014,3976.0
V11110,FR,10_C24_25,2015,3753.0
V11110,FR,10_C24_25,2016,3920.0
V11110,FR,10_C24_25,2017,3209.0
V11110,FR,10_C24_25,2018,3140.0
V11110,FR,10_C24_25,2019,3441.0
V11110,HR,10_C24_25,2008,487.0
V11110,HR,10_C24_25,2009,458.0
V11110,HR,10_C24_25,2010,415.0
V11110,HR,10_C24_25,2011,369.0
V11110,HR,10_C24_25,2012,355.0
V11110,HR,10_C24_25,2013,372.0
V11110,HR,10_C24_25,2014,367.0
V11110,HR,10_C24_25,2015,375.0
V11110,HR,10_C24_25,2016,389.0
V11110,HR,10_C24_25,2017,423.0
V11110,HR,10_C24_25,2018,421.0
V11110,HR,10_C24_25,2019,409.0
V11110,HU,10_C24_25,2005,1017.0
V11110,HU,10_C24_25,2006,1055.0
V11110,HU,10_C24_25,2007,1033.0
V11110,HU,10_C24_25,2008,1143.0
V11110,HU,10_C24_25,2009,1006.0
V11110,HU,10_C24_25,2010,1017.0
V11110,HU,10_C24_25,2011,1075.0
V11110,HU,10_C24_25,2012,1079.0
V11110,HU,10_C24_25,2013,1039.0
V11110,HU,10_C24_25,2014,1069.0
V11110,HU,10_C24_25,2015,1125.0
V11110,HU,10_C24_25,2016,1159.0
V11110,HU,10_C24_25,2017,1149.0
V11110,HU,10_C24_25,2018,1150.0
V11110,HU,10_C24_25,2019,1150.0
V11110,IE,10_C24_25,2005,87.0
V11110,IE,10_C24_25,2006,221.0
V11110,IE,10_C24_25,2007,249.0
V11110,IE,10_C24_25,2008,290.0
V11110,IE,10_C24_25,2009,245.0
V11110,IE,10_C24_25,2010,214.0
V11110,IE,10_C24_25,2011,68.0
V11110,IE,10_C24_25,2012,64.0
V11110,IE,10_C24_25,2013,140.0
V11110,IE,10_C24_25,2014,153.0
V11110,IE,10_C24_25,2015,194.0
V11110,IE,10_C24_25,2016,195.0
V11110,IE,10_C24_25,2017,210.0
V11110,IE,10_C24_25,2019,75.0
V11110,IS,10_C24_25,2015,39.0
V11110,IS,10_C24_25,2016,36.0
V11110,IS,10_C24_25,2017,37.0
V11110,IS,10_C24_25,2018,38.0
V11110,IS,10_C24_25,2019,33.0
V11110,IT,10_C24_25,2005,13077.0
V11110,IT,10_C24_25,2006,13106.0
V11110,IT,10_C24_25,2007,13419.0
V11110,IT,10_C24_25,2008,13265.0
V11110,IT,10_C24_25,2009,11971.0
V11110,IT,10_C24_25,2010,11279.0
V11110,IT,10_C24_25,2011,10983.0
V11110,IT,10_C24_25,2012,10562.0
V11110,IT,10_C24_25,2013,9969.0
V11110,IT,10_C24_25,2014,9798.0
V11110,IT,10_C24_25,2015,9778.0
V11110,IT,10_C24_25,2016,9996.0
V11110,IT,10_C24_25,2017,9858.0
V11110,IT,10_C24_25,2018,10805.0
V11110,IT,10_C24_25,2019,10761.0
V11110,LT,10_C24_25,2005,227.0
V11110,LT,10_C24_25,2006,251.0
V11110,LT,10_C24_25,2007,251.0
V11110,LT,10_C24_25,2008,235.0
V11110,LT,10_C24_25,2009,188.0
V11110,LT,10_C24_25,2010,159.0
V11110,LT,10_C24_25,2011,177.0
V11110,LT,10_C24_25,2012,198.0
V11110,LT,10_C24_25,2013,192.0
V11110,LT,10_C24_25,2014,192.0
V11110,LT,10_C24_25,2015,205.0
V11110,LT,10_C24_25,2016,202.0
V11110,LT,10_C24_25,2017,216.0
V11110,LT,10_C24_25,2018,228.0
V11110,LT,10_C24_25,2019,242.0
V11110,LU,10_C24_25,2005,44.0
V11110,LU,10_C24_25,2006,49.0
V11110,LU,10_C24_25,2007,52.0
V11110,LU,10_C24_25,2008,54.0
V11110,LU,10_C24_25,2009,58.0
V11110,LU,10_C24_25,2010,59.0
V11110,LU,10_C24_25,2011,57.0
V11110,LU,10_C24_25,2012,53.0
V11110,LU,10_C24_25,2013,55.0
V11110,LU,10_C24_25,2014,54.0
V11110,LU,10_C24_25,2015,51.0
V11110,LU,10_C24_25,2016,52.0
V11110,LU,10_C24_25,2017,52.0
V11110,LU,10_C24_25,2018,53.0
V11110,LU,10_C24_25,2019,54.0
V11110,LV,10_C24_25,2005,139.0
V11110,LV,10_C24_25,2006,157.0
V11110,LV,10_C24_25,2007,151.0
V11110,LV,10_C24_25,2008,178.0
V11110,LV,10_C24_25,2009,119.0
V11110,LV,10_C24_25,2010,130.0
V11110,LV,10_C24_25,2011,125.0
V11110,LV,10_C24_25,2012,133.0
V11110,LV,10_C24_25,2013,137.0
V11110,LV,10_C24_25,2014,141.0
V11110,LV,10_C24_25,2015,141.0
V11110,LV,10_C24_25,2016,137.0
V11110,LV,10_C24_25,2017,149.0
V11110,LV,10_C24_25,2018,162.0
V11110,LV,10_C24_25,2019,165.0
V11110,MK,10_C24_25,2011,96.0
V11110,MK,10_C24_25,2012,100.0
V11110,MK,10_C24_25,2013,97.0
V11110,MK,10_C24_25,2014,86.0
V11110,MK,10_C24_25,2015,95.0
V11110,MK,10_C24_25,2016,97.0
V11110,MK,10_C24_25,2017,68.0
V11110,MK,10_C24_25,2018,65.0
V11110,MK,10_C24_25,2019,65.0
V11110,MT,10_C24_25,2008,28.0
V11110,MT,10_C24_25,2009,30.0
V11110,MT,10_C24_25,2010,31.0
V11110,MT,10_C24_25,2011,30.0
V11110,MT,10_C24_25,2012,24.0
V11110,MT,10_C24_25,2013,27.0
V11110,MT,10_C24_25,2014,23.0
V11110,MT,10_C24_25,2015,24.0
V11110,MT,10_C24_25,2016,23.0
V11110,MT,10_C24_25,2017,25.0
V11110,MT,10_C24_25,2018,26.0
V11110,MT,10_C24_25,2019,28.0
V11110,NL,10_C24_25,2005,1342.0
V11110,NL,10_C24_25,2006,1379.0
V11110,NL,10_C24_25,2007,1331.0
V11110,NL,10_C24_25,2008,1254.0
V11110,NL,10_C24_25,2009,1283.0
V11110,NL,10_C24_25,2010,1157.0
V11110,NL,10_C24_25,2011,1212.0
V11110,NL,10_C24_25,2012,1176.0
V11110,NL,10_C24_25,2013,1178.0
V11110,NL,10_C24_25,2014,1155.0
V11110,NL,10_C24_25,2015,1151.0
V11110,NL,10_C24_25,2016,1152.0
V11110,NL,10_C24_25,2017,1170.0
V11110,NL,10_C24_25,2018,1207.0
V11110,NL,10_C24_25,2019,1224.0
V11110,NO,10_C24_25,2007,386.0
V11110,NO,10_C24_25,2008,406.0
V11110,NO,10_C24_25,2009,394.0
V11110,NO,10_C24_25,2010,381.0
V11110,NO,10_C24_25,2011,366.0
V11110,NO,10_C24_25,2012,375.0
V11110,NO,10_C24_25,2013,374.0
V11110,NO,10_C24_25,2014,365.0
V11110,NO,10_C24_25,2015,347.0
V11110,NO,10_C24_25,2016,351.0
V11110,NO,10_C24_25,2017,327.0
V11110,NO,10_C24_25,2018,314.0
V11110,NO,10_C24_25,2019,349.0
V11110,PL,10_C24_25,2005,1842.0
V11110,PL,10_C24_25,2006,1922.0
V11110,PL,10_C24_25,2007,2017.0
V11110,PL,10_C24_25,2008,2298.0
V11110,PL,10_C24_25,2009,2192.0
V11110,PL,10_C24_25,2010,2263.0
V11110,PL,10_C24_25,2011,2446.0
V11110,PL,10_C24_25,2012,2609.0
V11110,PL,10_C24_25,2013,2676.0
V11110,PL,10_C24_25,2014,2852.0
V11110,PL,10_C24_25,2015,2763.0
V11110,PL,10_C24_25,2016,2874.0
V11110,PL,10_C24_25,2017,2754.0
V11110,PL,10_C24_25,2018,3687.0
V11110,PL,10_C24_25,2019,3802.0
V11110,PT,10_C24_25,2005,1371.0
V11110,PT,10_C24_25,2006,1359.0
V11110,PT,10_C24_25,2007,1391.0
V11110,PT,10_C24_25,2008,1382.0
V11110,PT,10_C24_25,2009,1336.0
V11110,PT,10_C24_25,2010,1285.0
V11110,PT,10_C24_25,2011,1249.0
V11110,PT,10_C24_25,2012,1163.0
V11110,PT,10_C24_25,2013,1114.0
V11110,PT,10_C24_25,2014,1146.0
V11110,PT,10_C24_25,2015,1165.0
V11110,PT,10_C24_25,2016,1166.0
V11110,PT,10_C24_25,2017,1216.0
V11110,PT,10_C24_25,2018,1260.0
V11110,PT,10_C24_25,2019,1300.0
V11110,RO,10_C24_25,2005,1128.0
V11110,RO,10_C24_25,2006,1219.0
V11110,RO,10_C24_25,2007,1324.0
V11110,RO,10_C24_25,2008,1353.0
V11110,RO,10_C24_25,2009,1230.0
V11110,RO,10_C24_25,2010,1083.0
V11110,RO,10_C24_25,2011,1159.0
V11110,RO,10_C24_25,2012,1128.0
V11110,RO,10_C24_25,2013,1143.0
V11110,RO,10_C24_25,2014,1155.0
V11110,RO,10_C24_25,2015,1156.0
V11110,RO,10_C24_25,2016,1135.0
V11110,RO,10_C24_25,2017,1122.0
V11110,RO,10_C24_25,2018,1102.0
V11110,RO,10_C24_25,2019,1095.0
V11110,RS,10_C24_25,2016,383.0
V11110,RS,10_C24_25,2017,398.0
V11110,RS,10_C24_25,2018,407.0
V11110,RS,10_C24_25,2019,423.0
V11110,SE,10_C24_25,2005,157.0
